RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
65848,mp2000_ev,37764,,37764,37164,19310,ch0060040900,blockwise,evo,我是个独生女，所以一直都很向往这种亲情……,だから、あそこの雰囲気に憧れてしまうんですけど……,だから、あそこの雰囲気に憧れてしまうんですけど……
65849,mp2000_ev,37770,,37770,37200,19311,ch0010040901,blockwise,evo,哎？,え？,え？
65850,mp2000_ev,37781,,37781,37266,19312,ch0060040902,blockwise,evo,啊，没什么……,あ、いえ……,あ、いえ……
65851,mp2000_ev,37787,,37787,37302,19313,ch0060040903,blockwise,evo,好啦，我们这就出发吧。,それではそろそろ出発しましょうか。,それではそろそろ出発しましょうか。
65852,mp2000_ev,37792,,37792,37332,19314,ch0060040904,blockwise,evo,沿着海岸一直走就到卢安了。,このまま、海岸沿いにまっすぐ行けばルーアンです。,このまま、海岸沿いにまっすぐ行けばルーアンです。
65853,mp2000_ev,37796,,37796,37356,19315,ch0010040905,blockwise,evo,好，那我们走吧。,オッケー。それじゃあ行きましょ。,オッケー。それじゃあ行きましょ。
65869,mp2000_ev,40026,,40026,39254,19902,ch0010040973,blockwise,evo,哇……这就是伦格兰德大桥吗……,うわぁ……これが《ラングランド大橋》か……,うわぁ……これが《ラングランド大橋》か……
65870,mp2000_ev,40060,,40060,39458,19903,ch0010040974,blockwise,evo,真是好大啊，恐怕有威尔特桥的几倍大。,やっぱり大きいわねぇ。ヴェルテ橋の倍くらいはありそう。,やっぱり大きいわねぇ。ヴェルテ橋の倍くらいはありそう。
65871,mp2000_ev,40062,,40062,39470,19904,ch0060040975,blockwise,evo,听说这座桥是在大约四十年前建造的。,この橋が作られたのは４０年ほど前のことだそうです。,この橋が作られたのは４０年ほど前のことだそうです。
65872,mp2000_ev,40071,,40071,39524,19905,ch0060040976,blockwise,evo,在那之前，这里的市民一直用渡船来往于两岸。,それまでは、渡し船を使って両岸を行き来してたんですって。,それまでは、渡し船を使って両岸を行き来してたんですって。
65873,mp2000_ev,40080,,40080,39578,19906,ch0010040977,blockwise,evo,哎……？那为什么不早点建造大桥？,え……どうして橋を作らなかったの？,え……どうして橋を作らなかったの？
65874,mp2000_ev,40084,,40084,39602,19907,ch0020040978,blockwise,evo,因为卢比诺河是连接大海与瓦雷利亚湖的唯一河流。,このルビーヌ川は海と湖を結ぶ唯一の川だからね。,このルビーヌ川は海と湖を結ぶ唯一の川だからね。
65875,mp2000_ev,40088,,40088,39626,19908,ch0020040979,blockwise,evo,所以不能让大桥挡住驶往王都的船。,湖畔にある王都に向かう船が通れないと困るからじゃないかな。,湖畔にある王都に向かう船が通れないと困るからじゃないかな。
65876,mp2000_ev,40100,,40100,39698,19909,ch0060040980,blockwise,evo,没错，正是如此。,はい、ご明察です。,はい、ご明察です。
65877,mp2000_ev,40103,,40103,39716,19910,ch0060040981,blockwise,evo,直到五十年前，导力革命让建造这种大规模的开合桥成为了可能。,５０年前の導力革命によってこれほど大規模な跳ね橋を建造することが可能になったそうです。,５０年前の導力革命によってこれほど大規模な跳ね橋を建造することが可能になったそうです。
65878,mp2000_ev,40116,,40116,39794,19911,ch0010040982,blockwise,evo,原来如此……导力器的作用真是太广泛了。,なるほど……オーブメント様々ってわけね。,なるほど……オーブメント様々ってわけね。
65879,mp2000_ev,40119,,40119,39812,19912,ch0010040983,blockwise,evo,话说回来，真想亲眼看看这座桥抬起时的样子。,しかし、それは実際に跳ね上がる所を見てみたいな。,しかし、それは実際に跳ね上がる所を見てみたいな。
65880,mp2000_ev,40128,,40128,39866,19913,ch0060040984,blockwise,evo,这座开合桥每天会按时分离三次。,跳ね橋が上げられるのは日に三回と決められています。,跳ね橋が上げられるのは日に三回と決められています。
65881,mp2000_ev,40131,,40131,39884,19914,ch0060040985,blockwise,evo,从现在算起……到傍晚就可以看见了。,今からだったら……夕方には見られると思いますよ。,今からだったら……夕方には見られると思いますよ。
65882,mp2000_ev,40140,,40140,39938,19915,ch0010040986,blockwise,evo,好～我们一定不能错过！,よ～し、それは絶対に見逃さないようにしないと！,よ〜し、それは絶対に見逃さないようにしないと！
65883,mp2000_ev,40143,,40143,39956,19916,ch0020040987,blockwise,evo,是啊。,だね。,だね。
65884,mp2000_ev,40762,,40762,40470,20358,ch0010040988,blockwise,evo,这里好像尽是些大型的建筑物啊。,なんか、大きな建物がいっぱい並んでるわね～。,なんか、大きな建物がいっぱい並んでるわね〜。
65885,mp2000_ev,40767,,40767,40500,20359,ch0060040989,blockwise,evo,这里是仓库区域哦。,ここは倉庫区画ですね。,ここは倉庫区画ですね。
65886,mp2000_ev,40774,,40774,40542,20360,ch0060040990,blockwise,evo,从外国运来的货物和其他物品都是保管在这里的。,外国から運ばれた荷などが保管されているんです。,外国から運ばれた荷などが保管されているんです。
65887,mp2000_ev,40786,,40786,40614,20361,ch0010040991,blockwise,evo,嗯……不过，这里有点冷清呢。,ふーん……でも、少し寂しい場所ね。,ふーん……でも、少し寂しい場所ね。
65888,mp2000_ev,40789,,40789,40632,20362,ch0060040992,blockwise,evo,因为自从飞行船普及之后，只能在水面上行驶的轮船就用得越来越少了……,飛行船が普及してから水の上に浮かぶだけの船は少なくなりましたから……,飛行船が普及してから水の上に浮かぶだけの船は少なくなりましたから……
65889,mp2000_ev,40791,,40791,40644,20363,ch0060040993,blockwise,evo,跟以前相比，卸货的数量似乎也减少了。,昔と比べると、荷卸しの量も減ってしまったそうです。,昔と較べると、荷卸しの量も減ってしまったそうです。
65890,mp2000_ev,40794,,40794,40662,20364,ch0010040994,blockwise,evo,这样啊……,そうなんだ……,そうなんだ……
65891,mp2000_ev,40797,,40797,40680,20365,ch0020040995,blockwise,evo,果然，好像还有很多仓库闲置着呢。,使われていない倉庫もありそうだね。,使われていない倉庫もありそうだね。
65892,mp2000_ev,41530,,41530,41126,20207,ch1480040996,blockwise,evo,……为、为什么这种地方会有年轻的女孩……,……ど、どうしてこんな場所に若い女の子たちが……,……ど、どうしてこんな場所に若い女の子たちが……
65893,mp2000_ev,41532,,41532,41138,20208,ch1480040997,blockwise,evo,不行不行，你们不许进入！,やいやい、ここは立入禁止だ！,やいやい、ここは立入禁止だ！
65894,mp2000_ev,41535,,41535,41156,20209,ch1480040998,blockwise,evo,这、这可不是你们这些小鬼可以来的地方！,て、てめえらみたいなガキどもが入っていい場所じゃねえんだよ！,て、てめえらみたいなガキどもが入っていい場所じゃねえんだよ！
65895,mp2000_ev,41543,,41543,41204,20210,ch0010040999,blockwise,evo,你误会了吧，我们可没说要进去啊……,いや、別に入りたいなんて一言も言ってないんだけど……,いや、別に入りたいなんて一言も言ってないんだけど……
65896,mp2000_ev,41545,,41545,41216,20211,ch0010041000,blockwise,evo,这位大哥，你为什么这么紧张呢？,ところでお兄さん、なんでそんなに緊張しちゃってるわけ？,ところでお兄さん、なんでそんなに緊張しちゃってるわけ？
65897,mp2000_ev,41554,,41554,41270,20212,ch1480041001,blockwise,evo,你、你能看出我很紧张吗……？,や、やっぱり緊張してるように見える……？,や、やっぱり緊張してるように見える……？
65898,mp2000_ev,41562,,41562,41318,20213,ch1480041002,blockwise,evo,……这不是重点！总之，这里不许进入！,……じゃなくて、とにかくここは立入禁止だ！,……じゃなくて、とにかくここは立入禁止だ！
65899,mp2000_ev,41566,,41566,41342,20214,ch1480041003,blockwise,evo,赶快去别的地方吧！,とっとと向こうに行っちまえ！,とっとと向こうに行っちまえ！
65900,mp2000_ev,41575,,41575,41396,20215,ch0020041004,normalized,evo,（看来还是悄悄离开  比较好……）,（これは、そっとしておいて  あげた方がよさそうだね……）,（これは、そっとしておいてあげた方がよさそうだね……）
65901,mp2000_ev,41580,,41580,41426,20216,ch0010041005,normalized,evo,（嗯，打扮也很奇怪，  到底是什么人呢？）,（うーん、カッコも妙だし  いったいどういう人なのかしら？）,（うーん、カッコも妙だしいったいどういう人なのかしら？）
65902,mp2000_ev,41583,,41583,41444,20217,ch0060041006,exact,evo,（…………………………）,（…………………………）,（…………………………）
66025,mp2000_ev,51137,,51137,49836,19917,ch0010041225,blockwise,evo,哇，已经傍晚了……,わあ、もう夕方か……,わあ、もう夕方か……
66026,mp2000_ev,51149,,51149,49908,19918,ch0010041226,blockwise,evo,好漂亮的夕阳啊！,すっごくキレイな夕陽ねぇ！,すっごくキレイな夕陽ねぇ！
66027,mp2000_ev,51153,,51153,49932,19919,ch0020041227,blockwise,evo,这里的夕阳很特别，与白色的街道相映生辉。,ここの夕陽は格別だな。白い町並みによく映えてる。,ここの夕陽は格別だな。白い町並みによく映えてる。
66028,mp2000_ev,51157,,51157,49956,19920,ch0060041228,blockwise,evo,呵呵，我也很喜欢。,ふふ、私も大好きです。,ふふ、私も大好きです。
66029,mp2000_ev,51171,,51171,50040,19921,ch0060041229,blockwise,evo,对了……快到时间了。,そうだ……そろそろだと思いますよ。,そうだ……そろそろだと思いますよ。
66030,mp2000_ev,51186,,51186,50130,19922,ch0010041230,blockwise,evo,哎？什么时间？,え、何が？,え、何が？
66031,mp2000_ev,51260,,51260,50574,19923,ch0010041231,blockwise,evo,呼～好惊人啊。,はぁ～、なんていうか圧巻ね。,はぁ〜、なんていうか圧巻ね。
66032,mp2000_ev,51266,,51266,50610,19924,ch0010041232,blockwise,evo,开合桥分开的状态会维持多久呢？,あれ、どのくらいの間跳ね上がっているものなの？,あれ、どのくらいの間跳ね上がっているものなの？
66033,mp2000_ev,51278,,51278,50682,19925,ch0060041233,blockwise,evo,应该是三十分钟左右。,３０分くらいだと思います。,３０分くらいだと思います。
66034,mp2000_ev,51282,,51282,50706,19926,ch0060041234,blockwise,evo,清晨、上午、傍晚共三次，一直到所有的船都通过为止。,早朝、昼前、夕方の３回、通る船が無くなるまでですね。,早朝、昼前、夕方の３回、通る船が無くなるまでですね。
66035,mp2000_ev,51290,,51290,50754,19927,ch0020041235,blockwise,evo,原来如此，是选择了来往行人比较少的时间段啊。,なるほど、比較的人通りの少ない時間帯だね。,なるほど、比較的人通りの少ない時間帯だね。
66036,mp2000_ev,51293,,51293,50772,19928,ch0060041236,blockwise,evo,呵呵，刚到这里的人最初都会有点摸不着规律呢。,ふふ、初めて来られた方は最初は戸惑われるらしいですけど。,ふふ、初めて来られた方は最初は戸惑われるらしいですけど。
66037,mp2000_ev,51302,,51302,50826,19929,ch0060041237,blockwise,evo,啊，说起来……,あ、そういえば……,あ、そういえば……
66038,mp2000_ev,51304,,51304,50838,19930,ch0060041238,blockwise,evo,艾丝蒂尔你们今晚住在哪里呢？,エステルさんたちは今夜の宿はどうされるんですか？,エステルさんたちは今夜の宿はどうされるんですか？
66039,mp2000_ev,51312,,51312,50886,19931,ch0010041239,blockwise,evo,嗯～这个嘛……其实我们原定住在协会的二楼的。,うーん、ギルドの２階に泊まらせてもらう手もあるけど。,うーん、ギルドの２階に泊まらせてもらう手もあるけど。
66040,mp2000_ev,51315,,51315,50904,19932,ch0010041240,blockwise,evo,不过刚来这几天，我还是想找家酒店好好休息一下。,やっぱり最初くらいは優雅にホテルに泊まりたいかも。,やっぱり最初くらいは優雅にホテルに泊まりたいかも。
66041,mp2000_ev,51323,,51323,50952,19933,ch0060041241,blockwise,evo,这样的话，那你们快点去订个房间比较好。,だったら、急いで部屋を取った方がいいかもしれません。,だったら、急いで部屋を取った方がいいかもしれません。
