RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLinenoOldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
50131,mp0000,12640,12237,,,unmatched,evo,"{'text': '啊，此时爱的种子就在他们的心中生根发芽。', 'filebase': 'mp0000', 'lineno': 12640, 'lineno_corr': 12237}",ああ、そこから愛が育まれるのもアリね。,
50132,mp0000,12644,12261,,,unmatched,evo,"{'text': '多美妙啊……', 'filebase': 'mp0000', 'lineno': 12644, 'lineno_corr': 12261}",素敵……,
50133,mp0000,12651,11919,,,unmatched,evo,"{'text': '嘿，继续加油哦。', 'filebase': 'mp0000', 'lineno': 12651, 'lineno_corr': 11919}",えへ、どんどん活躍してね。,
50134,mp0000,12653,11931,,,unmatched,evo,"{'text': '我可是你们忠实的崇拜者。', 'filebase': 'mp0000', 'lineno': 12653, 'lineno_corr': 11931}",クルーセ、２人のファンでもあるんだから。,
50135,mp0000,12677,11985,,,unmatched,evo,"{'text': '哎，哎，艾丝蒂尔和约书亚真的成为游击士了吗？', 'filebase': 'mp0000', 'lineno': 12677, 'lineno_corr': 11985}",ね、ね、エステルとヨシュア遊撃士になれたって本当？,
50136,mp0000,12681,12003,,,unmatched,evo,"{'text': '你的消息总是那么灵通啊～克露莎。', 'filebase': 'mp0000', 'lineno': 12681, 'lineno_corr': 12003}",相変わらず早耳ねー。クルーセちゃん。,
50137,mp0000,12686,12009,,,unmatched,evo,"{'text': '你的消息总是那么灵通啊～克露莎。', 'filebase': 'mp0000', 'lineno': 12686, 'lineno_corr': 12009}",相変わらず早耳ねー。クルーセちゃん。,
50138,mp0000,12691,12021,,,unmatched,evo,"{'text': '真不愧是我看重的两人啊。', 'filebase': 'mp0000', 'lineno': 12691, 'lineno_corr': 12021}",さっすがクルーセが見込んだ２人なのー。,
50139,mp0000,12693,12033,,,unmatched,evo,"{'text': '你们今后就可以大展拳脚了吧？', 'filebase': 'mp0000', 'lineno': 12693, 'lineno_corr': 12033}",これからバリバリ活躍するんでしょ？,
50140,mp0000,12695,12045,,,unmatched,evo,"{'text': '其实我很喜欢有大人魅力的雪拉扎德姐姐。', 'filebase': 'mp0000', 'lineno': 12695, 'lineno_corr': 12045}",大人の魅力を持つシェラザードさんもクルーセ好きだけどー。,
50141,mp0000,12697,12057,,,unmatched,evo,"{'text': '但又忍不住会偏袒艾丝蒂尔和约书亚。', 'filebase': 'mp0000', 'lineno': 12697, 'lineno_corr': 12057}",エステルとヨシュアもひいきしちゃうんだから。,
50142,mp0000,12701,12075,,,unmatched,evo,"{'text': '呼……', 'filebase': 'mp0000', 'lineno': 12701, 'lineno_corr': 12075}",は、はぁ……,
50143,mp0000,12706,12081,,,unmatched,evo,"{'text': '呼……', 'filebase': 'mp0000', 'lineno': 12706, 'lineno_corr': 12081}",は、はぁ……,
50144,mp0000,12713,,34150,ch0070890001,normalized,evo,"{'text': '多、多谢你了。', 'filebase': 'mp0000', 'lineno': 12713, 'lineno_corr': 12099}",あ、ありがとう。,あ、ありがとう！
50145,mp0000,12718,,34150,ch0070890001,normalized,evo,"{'text': '多、多谢你了。', 'filebase': 'mp0000', 'lineno': 12718, 'lineno_corr': 12105}",あ、ありがとう。,あ、ありがとう！
50146,mp0000,12734,12225,,,unmatched,evo,"{'text': '相互信任守护着彼此，并尝试脱离险境的一对游击士……', 'filebase': 'mp0000', 'lineno': 12734, 'lineno_corr': 12225}",お互いの背中を守り合い危機から脱出を試みる２人の遊撃士……,
50147,mp0000,12738,12261,,,unmatched,evo,"{'text': '多美妙啊……', 'filebase': 'mp0000', 'lineno': 12738, 'lineno_corr': 12261}",素敵……,
50148,mp0000,12745,12177,,,unmatched,evo,"{'text': '好戏终于要开演了。', 'filebase': 'mp0000', 'lineno': 12745, 'lineno_corr': 12177}",いよいよドラマの始まりね。,
50149,mp0000,12747,12189,,,unmatched,evo,"{'text': '好期待哦★', 'filebase': 'mp0000', 'lineno': 12747, 'lineno_corr': 12189}",クルーセ、期待しちゃう★,
50150,mp0000,12766,12225,,,unmatched,evo,"{'text': '相互信任守护着彼此，并尝试脱离险境的一对游击士……', 'filebase': 'mp0000', 'lineno': 12766, 'lineno_corr': 12225}",お互いの背中を守り合い危機から脱出を試みる２人の遊撃士……,
50151,mp0000,12768,12237,,,unmatched,evo,"{'text': '啊，此时爱的种子就在他们的心中生根发芽。', 'filebase': 'mp0000', 'lineno': 12768, 'lineno_corr': 12237}",ああ、そこから愛が育まれるのもアリね。,
50152,mp0000,12772,12261,,,unmatched,evo,"{'text': '多美妙啊……', 'filebase': 'mp0000', 'lineno': 12772, 'lineno_corr': 12261}",素敵……,
50153,mp0000,13307,12802,,,unmatched,evo,"{'text': '最近，我的岳父在工作上给了我不少的建议。', 'filebase': 'mp0000', 'lineno': 13307, 'lineno_corr': 12802}",最近、お義父さんが仕事のアドバイスをしてくれるんだ。,
50154,mp0000,13309,12814,,,unmatched,evo,"{'text': '虽说我在林业这行业里做了很久，不过要学习的东西还有很多啊。', 'filebase': 'mp0000', 'lineno': 13309, 'lineno_corr': 12814}",長い間林業をやってきただけあって勉強になることが多いよ。,
50155,mp0000,13311,12862,,,unmatched,evo,"{'text': '我以前的确是有点自高自大……', 'filebase': 'mp0000', 'lineno': 13311, 'lineno_corr': 12862}",自分はずいぶん思い上がっていたんだなぁ。,
50156,mp0000,13313,12874,,,unmatched,evo,"{'text': '现在我觉得有些羞愧呢。', 'filebase': 'mp0000', 'lineno': 13313, 'lineno_corr': 12874}",今となっちゃ恥ずかしいよ。,
50157,mp0000,13321,12862,,,unmatched,evo,"{'text': '我以前的确是有点自高自大……', 'filebase': 'mp0000', 'lineno': 13321, 'lineno_corr': 12862}",自分はずいぶん思い上がっていたんだなぁ。,
50158,mp0000,13323,12874,,,unmatched,evo,"{'text': '现在我觉得有些羞愧呢。', 'filebase': 'mp0000', 'lineno': 13323, 'lineno_corr': 12874}",今となっちゃ恥ずかしいよ。,
50159,mp0000,13337,12952,,,unmatched,evo,"{'text': '虽说工作挺顺利的，木材的销量也不断增加……', 'filebase': 'mp0000', 'lineno': 13337, 'lineno_corr': 12952}",森の仕事も順調で材木の売り上げも伸びているのに……,
50160,mp0000,13339,12916,,,unmatched,evo,"{'text': '怎么说呢……', 'filebase': 'mp0000', 'lineno': 13339, 'lineno_corr': 12916}",どうしてだろう……,
50161,mp0000,13341,12964,,,unmatched,evo,"{'text': '我还是没有得到岳父的认同。', 'filebase': 'mp0000', 'lineno': 13341, 'lineno_corr': 12964}",お義父さんはなかなか僕を認めてくれないんだ。,
50162,mp0000,13349,12952,,,unmatched,evo,"{'text': '虽说工作挺顺利的，木材的销量也不断增加……', 'filebase': 'mp0000', 'lineno': 13349, 'lineno_corr': 12952}",森の仕事も順調で材木の売り上げも伸びているのに……,
50163,mp0000,13351,12964,,,unmatched,evo,"{'text': '我还是没有得到岳父的认同。', 'filebase': 'mp0000', 'lineno': 13351, 'lineno_corr': 12964}",お義父さんはなかなか僕を認めてくれないんだ。,
50164,mp0000,13363,12988,,,unmatched,evo,"{'text': '木材卖出去越多，我就越有自信去撑起这个家。', 'filebase': 'mp0000', 'lineno': 13363, 'lineno_corr': 12988}",材木がたくさん売れて家族を支えていく自信がふつふつと湧いてきたよ。,
50165,mp0000,13365,13000,,,unmatched,evo,"{'text': '事业上一帆风顺，我觉得自己的能力一点都不比当年的岳父差。', 'filebase': 'mp0000', 'lineno': 13365, 'lineno_corr': 13000}",仕事のほうも順調だし、もう、かつてのお義父さんに負けない働きをしてると思うな。,
50166,mp0000,13374,13024,,,unmatched,evo,"{'text': '刚刚收到柏斯商人追加的木材订单了。', 'filebase': 'mp0000', 'lineno': 13374, 'lineno_corr': 13024}",ボースの商人から材木の追加発注をもらったんだ。,
50167,mp0000,13376,13036,,,unmatched,evo,"{'text': '我要继续加油，向其他地方推销自己的木材！', 'filebase': 'mp0000', 'lineno': 13376, 'lineno_corr': 13036}",頑張って他の地方にも木材をどんどん売るぞ！,
50168,mp0000,13387,13114,,,unmatched,evo,"{'text': '我是为了能和妻子在一起，才承继了岳父的林业工作的……', 'filebase': 'mp0000', 'lineno': 13387, 'lineno_corr': 13114}",妻と一緒になるためお義父さんから林業を受け継いだんだけど……,
50169,mp0000,13389,13126,,,unmatched,evo,"{'text': '最近好不容易才习惯了这份工作啊。', 'filebase': 'mp0000', 'lineno': 13389, 'lineno_corr': 13126}",最近ようやくこの仕事に慣れてきたよ。,
50170,mp0000,13391,13090,,,unmatched,evo,"{'text': '而且感觉这个行业值得我去做。', 'filebase': 'mp0000', 'lineno': 13391, 'lineno_corr': 13090}",それにやりがいも出てきた気がするんだ。,
50171,mp0000,13399,13114,,,unmatched,evo,"{'text': '我是为了能和妻子在一起，才承继了岳父的林业工作的……', 'filebase': 'mp0000', 'lineno': 13399, 'lineno_corr': 13114}",妻と一緒になるためお義父さんから林業を受け継いだんだけど……,
50172,mp0000,13401,13126,,,unmatched,evo,"{'text': '最近好不容易才习惯了这份工作啊。', 'filebase': 'mp0000', 'lineno': 13401, 'lineno_corr': 13126}",最近ようやくこの仕事に慣れてきたよ。,
50173,mp0000,13415,13156,,,unmatched,evo,"{'text': '要凑齐订单所需木材，看来还要花一点时间。', 'filebase': 'mp0000', 'lineno': 13415, 'lineno_corr': 13156}",注文を受けた材木をそろえるにはもう少しかかりそうだなぁ。,
50174,mp0000,13417,13192,,,unmatched,evo,"{'text': '为了我的妻子，为了得到岳父的承认，我一定要努力加油。', 'filebase': 'mp0000', 'lineno': 13417, 'lineno_corr': 13192}",妻のためにも、お義父さんに認めてもらうためにも頑張らなきゃ。,
50175,mp0000,13425,13192,,,unmatched,evo,"{'text': '为了我的妻子，为了得到岳父的承认，我一定要努力加油。', 'filebase': 'mp0000', 'lineno': 13425, 'lineno_corr': 13192}",妻のためにも、お義父さんに認めてもらうためにも頑張らなきゃ。,
50176,mp0000,13439,13222,,,unmatched,evo,"{'text': '呼，我现在要去南面的神秘森林干活。', 'filebase': 'mp0000', 'lineno': 13439, 'lineno_corr': 13222}",ふぅ、今から仕事で南にあるミストヴァルトの森へ向かうところなんだ。,
50177,mp0000,13441,13270,,,unmatched,evo,"{'text': '柏斯的商人来这里买木材了。', 'filebase': 'mp0000', 'lineno': 13441, 'lineno_corr': 13270}",ボースから材木を買い付けにきた商人がいてね。,
50178,mp0000,13443,13282,,,unmatched,evo,"{'text': '需要准备好订单份所需的木材才行啊。', 'filebase': 'mp0000', 'lineno': 13443, 'lineno_corr': 13282}",発注を受けた分の材木を準備しなきゃ。,
50179,mp0000,13451,13270,,,unmatched,evo,"{'text': '柏斯的商人来这里买木材了。', 'filebase': 'mp0000', 'lineno': 13451, 'lineno_corr': 13270}",ボースから材木を買い付けにきた商人がいてね。,
50180,mp0000,13453,13282,,,unmatched,evo,"{'text': '需要准备好订单份所需的木材才行啊。', 'filebase': 'mp0000', 'lineno': 13453, 'lineno_corr': 13282}",発注を受けた分の材木を準備しなきゃ。,
50181,mp0000,14318,13483,,,unmatched,evo,"{'text': '虽然有些犹豫，不过我还是决定和他一起去观看女王的诞生庆典。', 'filebase': 'mp0000', 'lineno': 14318, 'lineno_corr': 13483}",悩んだけど、彼と２人で女王生誕祭に行くことにしたの。,
50182,mp0000,14320,13495,,,unmatched,evo,"{'text': '而我还是对妈妈说自己是和普通朋友一起去的。', 'filebase': 'mp0000', 'lineno': 14320, 'lineno_corr': 13495}",ママには友達と行くことにしてあるわ。,
50183,mp0000,14322,13507,,,unmatched,evo,"{'text': '真是对不起，妈妈……不过我还是想和他一起去。', 'filebase': 'mp0000', 'lineno': 14322, 'lineno_corr': 13507}",ごめんなさい、ママ……それでもエアリーは彼と行きたいの。,
50184,mp0000,14332,13537,,,unmatched,evo,"{'text': '王都那个地方，听说是个很繁华的大都会。', 'filebase': 'mp0000', 'lineno': 14332, 'lineno_corr': 13537}",王都って、すっごい都会なんでしょ？,
50185,mp0000,14334,13549,,,unmatched,evo,"{'text': '被称为不夜城的万家灯火……典雅的格兰赛尔城伫立湖畔……', 'filebase': 'mp0000', 'lineno': 14334, 'lineno_corr': 13549}",不夜城と謳われる街の灯火の煌めき……湖畔に佇む優美なグランセル城……,
50186,mp0000,14336,13561,,,unmatched,evo,"{'text': '络绎不绝的人群……琳琅满目的街市商店……还有诞生庆典的盛装游行和烟花表演……', 'filebase': 'mp0000', 'lineno': 14336, 'lineno_corr': 13561}",絶えることのない人々の往来……軒を連ねる様々な店の賑わい……そして生誕祭のパレードや花火……,
50187,mp0000,14338,13573,,,unmatched,evo,"{'text': '光是想想就已经很期待了。真是让人向往啊。', 'filebase': 'mp0000', 'lineno': 14338, 'lineno_corr': 13573}",考えただけで刺激的だわ。ドキドキするわね。,
50188,mp0000,14340,13585,,,unmatched,evo,"{'text': '在那里我和他……', 'filebase': 'mp0000', 'lineno': 14340, 'lineno_corr': 13585}",そこで彼と……,
50189,mp0000,14342,13597,,,unmatched,evo,"{'text': '哎呀～！！', 'filebase': 'mp0000', 'lineno': 14342, 'lineno_corr': 13597}",きゃー！！,
50190,mp0000,14350,13621,,,unmatched,evo,"{'text': '啊啊，我太激动了……', 'filebase': 'mp0000', 'lineno': 14350, 'lineno_corr': 13621}",ああ、胸が高鳴るわ……,
50191,mp0000,14364,13699,,,unmatched,evo,"{'text': '他主动约我一起到王都观看女王的诞生庆典呢。', 'filebase': 'mp0000', 'lineno': 14364, 'lineno_corr': 13699}",彼が王都の生誕祭を見に行こうって誘ってくれたの。,
50192,mp0000,14366,13663,,,unmatched,evo,"{'text': '哎呀，有点犹豫呢。怎么和妈妈说才好呢？', 'filebase': 'mp0000', 'lineno': 14366, 'lineno_corr': 13663}",きゃ、困っちゃうわ。お母さんに何て言えばいいの？,
50193,mp0000,14368,13711,,,unmatched,evo,"{'text': '到了王都之后，他说不定会向我求婚呢！', 'filebase': 'mp0000', 'lineno': 14368, 'lineno_corr': 13711}",旅行先でプロポーズなんかされちゃったりして！,
50194,mp0000,14376,13699,,,unmatched,evo,"{'text': '他主动约我一起到王都观看女王的诞生庆典呢。', 'filebase': 'mp0000', 'lineno': 14376, 'lineno_corr': 13699}",彼が王都の生誕祭を見に行こうって誘ってくれたの。,
50195,mp0000,14378,13711,,,unmatched,evo,"{'text': '到了王都之后，他说不定会向我求婚呢！', 'filebase': 'mp0000', 'lineno': 14378, 'lineno_corr': 13711}",旅行先でプロポーズなんかされちゃったりして！,
50196,mp0000,14390,13735,,,unmatched,evo,"{'text': '我觉得每天和他见面是一件开心的事情……', 'filebase': 'mp0000', 'lineno': 14390, 'lineno_corr': 13735}",彼に毎日会えるのは嬉しいんだけど……,
50197,mp0000,14392,13747,,,unmatched,evo,"{'text': '不过最近的约会地点已经有些千篇一律了。', 'filebase': 'mp0000', 'lineno': 14392, 'lineno_corr': 13747}",デート先がそろそろマンネリ化してきたわね。,
50198,mp0000,14401,13771,,,unmatched,evo,"{'text': '他这个人其实挺好的呢。希望他能永远疼爱我。', 'filebase': 'mp0000', 'lineno': 14401, 'lineno_corr': 13771}",彼、とても優しいの。いつまでも彼の１番でいたいわ。,
50199,mp0000,14412,13801,,,unmatched,evo,"{'text': '呵呵，我们才刚刚开始交往呢。', 'filebase': 'mp0000', 'lineno': 14412, 'lineno_corr': 13801}",ふふ、私たちつきあい始めたばかりなのよ。,
50200,mp0000,14414,13813,,,unmatched,evo,"{'text': '现在在我眼里所有东西都在发光……', 'filebase': 'mp0000', 'lineno': 14414, 'lineno_corr': 13813}",今は何もかも輝いて見えるわ……,
50201,mp0000,14416,13885,,,unmatched,evo,"{'text': '啊啊，这世界其实是如此的美丽啊。', 'filebase': 'mp0000', 'lineno': 14416, 'lineno_corr': 13885}",ああ、世界ってこんなに美しかったかしら。,
50202,mp0000,14420,13843,,,unmatched,evo,"{'text': '（唔，二人世界呢……）', 'filebase': 'mp0000', 'lineno': 14420, 'lineno_corr': 13843}",（うーん、２人の世界ねぇ……）,
50203,mp0000,14425,13849,,,unmatched,evo,"{'text': '（唔，二人世界呢……）', 'filebase': 'mp0000', 'lineno': 14425, 'lineno_corr': 13849}",（うーん、２人の世界ねぇ……）,
50204,mp0000,14436,13873,,,unmatched,evo,"{'text': '呵呵，现在觉得什么都是新鲜美好的。在我眼里所有东西都在发光。', 'filebase': 'mp0000', 'lineno': 14436, 'lineno_corr': 13873}",ふふ、今は何もかもが新鮮。何もかもが輝いて見えるわ。,
50205,mp0000,14438,13885,,,unmatched,evo,"{'text': '啊啊，这世界其实是如此的美丽啊。', 'filebase': 'mp0000', 'lineno': 14438, 'lineno_corr': 13885}",ああ、世界ってこんなに美しかったかしら。,
50206,mp0000,14452,13915,,,unmatched,evo,"{'text': '当星星开始闪耀的时候，他在这里对我说了。', 'filebase': 'mp0000', 'lineno': 14452, 'lineno_corr': 13915}",星たちが輝き始めた頃、ここで彼は言ってくれたの。,
